No.,Sexo,Tipo_Empleo,Tiene_Vehiculo,Edad,Ciudad_Chile,Num_Entidades_Deuda,Tiene_Tarjeta,Saldo_Tarjeta_CLP,Saldo_Total_CLP,Variacion_Endeudamiento,Peor_Calificacion_36M,Peor_Calificacion_12M,Reportes_Central_36M,Reportes_Central_12M,Promedio_Saldo_CLP,Maximo_Saldo_CLP,Ingreso_CLP,Ratio_Saldo_Ingreso,ScoreRiesgo,RiesgoAlto
3422,F,DEP,0,31,SANTIAGO,1,1,120054,120054,1,3,0,13,1,0,0,926500,0.0107981641663821,3.53,0
3423,F,IND,0,33,SANTIAGO,3,1,596224,3088840.5,-0.087953047953782,4,0,27,12,3664852.6,7874332,2873000,0.0895939323125092,10.52,0
3424,F,IND,0,38,SANTIAGO,1,1,381709.5,381709.5,-0.821450439346348,4,0,20,5,1280344.38,2137835,3400000,0.00935562477069547,3.39,0
3425,M,DEP,0,59,SANTIAGO,0,0,0,0,-1,2,0,30,6,1201057.74,2855464.5,1590350,0,0,0
3426,M,DEP,0,44,SANTIAGO,1,1,849243.5,849243.5,0.0127620321939748,0,0,10,10,727606.04,838542,790500,0.0895259762253873,3.86,0
3427,F,IND,1,64,SANTIAGO,1,0,0,2251913.5,-0.102900630961993,0,0,6,6,2745449,2842485,1105000,0.169827551295057,4.26,0
3428,M,IND,0,58,SANTIAGO,2,0,0,3154010,-0.217656531723729,1,1,15,12,3299549.12,5030138.5,4250000,0.061843332120719,14.54,1
3429,M,IND,1,52,SANTIAGO,4,0,0,3760689,-0.0704488906253213,2,0,36,12,2386006.1,4546998.5,2278000,0.137572756161371,14.1,1
3430,F,DEP,0,24,SANTIAGO,3,1,1041173.5,1637882,-0.364025401542696,0,0,36,12,1853494.1,2905886.5,1272450,0.107265635371027,10.59,0
3431,M,IND,0,38,SANTIAGO,2,0,0,6076106,-0.168972183826,0,0,29,12,4234628,7311555.5,2550000,0.198565549066485,7.74,0
3432,M,IND,0,26,SANTIAGO,2,1,1357603,1357603,-0.135202622697286,0,0,31,12,1476090.11,2110499,4016250,0.0281689588511472,6.87,0
3433,F,IND,0,39,SANTIAGO,1,0,0,112174.5,-0.418653190703796,0,0,14,11,2066493.4,3384198.5,2125000,0.0043989998274902,3.4,0
3434,F,IND,0,54,SANTIAGO,1,0,0,2487448.5,0.219536158355459,0,0,13,12,1537979.8,2586788,4250000,0.0487734990436569,3.67,0
3435,M,IND,0,51,VALPARAISO,1,0,0,6144242,-0.0249963721687544,0,0,15,12,3676152.93,6911843,2550000,0.200792215660385,4.43,0
3436,M,DEP,0,53,SANTIAGO,1,1,452030,452030,-0.63073547383624,3,0,29,11,732377.6,1224136,1166200,0.0323007751457172,3.52,0
3437,F,IND,1,36,SANTIAGO,1,1,2044641,2044641,-0.564960100324144,0,0,24,12,2759776.01,7835402,2295000,0.0742425898967832,3.74,0
3438,F,IND,0,56,SANTIAGO,3,1,12640885.5,19372248,-0.176497762237419,3,0,36,12,19963739.2,24251120.5,1649000,0.978989641247744,15.05,1
3439,M,DEP,0,27,SANTIAGO,1,1,1274626,1274626,-0.799315599225399,4,0,32,12,1901047.1,6351395.5,1274150,0.0833644597467292,3.77,0
3440,F,IND,0,55,SANTIAGO,2,0,0,1522129,-0.133941158848201,3,0,36,12,1723180.01,3858728,850000,0.149228318703106,7.49,0
3441,M,IND,0,45,CONCEPCION,1,0,0,1650394,-0.439364,0,0,30,12,2530583.11,4250000,1275000,0.107868881838635,3.92,0
3442,F,IND,0,44,SANTIAGO,1,0,0,827475,-0.608383882256379,0,0,19,12,2933474.61,5146911.5,1700000,0.0405624980116423,3.57,0
3443,M,IND,0,36,SANTIAGO,0,0,0,0,-1,0,0,17,6,1072289.11,1700000,2125000,0,0,0
3444,M,IND,0,43,SANTIAGO,4,1,7049279.5,9461460.5,-0.491327192732567,0,0,12,12,5584657.68,21483240,3536000,0.222979361732198,14.51,1
3445,M,IND,0,25,SANTIAGO,1,0,0,1879409.5,-0.360704505800667,0,0,31,12,2568214.31,4277353,1700000,0.0921279121505925,3.85,0
3446,M,IND,1,45,CONCEPCION,1,0,0,1030931,-0.356689957571647,0,0,8,8,1862015.1,2155634,1700000,0.0505358308560867,3.64,0
3447,F,DEP,0,41,SANTIAGO,3,1,1049741.5,1933342,0.0795217777187146,2,0,30,12,857196.18,1790924.5,1127100,0.142943679727939,10.81,0
3448,F,DEP,0,26,SANTIAGO,1,1,601213.5,601213.5,-0.333863625828582,4,0,36,12,2219609.5,4584262.5,1520650,0.0329471753884208,3.55,0
3449,M,IND,1,56,SANTIAGO,0,0,0,0,-1,1,1,24,9,1532317.61,2941926.5,1836000,0,7.5,0
3450,F,IND,0,47,SANTIAGO,2,0,0,16871463,0,0,0,36,12,9570263.9,18099339,2082500,0.675128544412623,10.18,0
3451,F,IND,0,41,SANTIAGO,3,1,881994,17541909,-0.136063768357512,0,0,36,12,18960097.11,21417832.5,1989000,0.73495509741264,13.81,1
3452,M,IND,0,53,VALPARAISO,1,0,0,3248190,2.79758911624117,0,0,18,10,598301.91,855329.5,2465000,0.109810341115269,4.17,0
3453,M,IND,0,50,SANTIAGO,3,0,0,13428954.5,0.111161582759344,0,0,36,12,7702740.8,13173512.5,2550000,0.438854707880565,12.32,1
3454,F,DEP,0,37,SANTIAGO,1,0,0,1582020,-0.153428543480387,1,0,36,12,1260759.1,2085492,1020000,0.12924998944036,4.05,0
3455,F,DEP,0,23,SANTIAGO,0,0,0,0,-0.598439380911436,2,0,35,11,1143572.4,1977100,719950,0,0.03,0
3456,M,IND,0,57,SANTIAGO,2,1,688738,2785773,-0.0904273460046712,0,0,22,12,1383284.3,3613851.5,1326000,0.175073706946097,7.63,0
3457,M,IND,0,41,SANTIAGO,3,1,933147,1229142.5,0.360833398728714,0,0,13,12,678404.55,1083155,1785000,0.0573829338289947,10.39,0
3458,M,IND,0,40,VALPARAISO,2,0,0,3108288.5,-0.533810247405182,0,0,33,12,2475263.41,8843731.5,3825000,0.0677187022283507,7.05,0
3459,F,IND,0,30,SANTIAGO,2,1,592764.5,2810380.5,2.85106874638937,1,0,29,12,686700.8,882810,1530000,0.153070824996142,7.73,0
3460,F,IND,0,31,SANTIAGO,3,1,4407573,21855387,-0.0305163649962404,2,0,36,12,18109624,25638686,2040000,0.892785380196676,14.62,1
3461,M,IND,0,39,VALDIVIA,1,0,0,2706825,-0.157793681270728,0,0,14,9,2255909.26,3213969,3230000,0.0698355245140474,3.75,0
3462,F,IND,0,26,SANTIAGO,3,1,970011.5,2093167.5,-0.248985780981897,0,0,23,12,2374366.71,3834231,1530000,0.114006938234916,10.64,0
3463,M,IND,1,48,SANTIAGO,2,1,1352350,1895704,0.687045189791071,0,0,13,12,740117.1,1123683,1785000,0.0885015831698607,7.24,0
3464,F,IND,0,42,SANTIAGO,3,1,2076252.5,2859264,-0.41136624729226,0,0,25,12,3048470.6,5497434.5,1275000,0.186879987785622,11,0
3465,M,IND,1,58,SANTIAGO,0,0,0,0,-1,0,,12,0,846343.56,1408076,1445000,0,0,0
3466,M,DEP,0,42,SANTIAGO,3,0,0,5050555.5,-0.0742146370691552,0,0,23,12,3262952.8,6837714.5,2125000,0.198060992232902,11.08,0
3467,F,IND,0,35,SANTIAGO,2,0,0,16782663.5,-0.133569266592735,0,0,31,10,10865945.5,21522612,1700000,0.822679543005905,10.92,0
3468,M,IND,0,48,SANTIAGO,2,1,1934404.5,1934404.5,-0.180180327761433,2,0,23,12,1325037.63,2594387,5100000,0.0316079161501975,6.89,0
3469,F,DEP,1,48,SANTIAGO,4,1,1000356.5,3515549,-0.0250805619710981,1,0,36,12,3190537.9,4655577.5,1700000,0.172330824885744,14.28,1
3470,F,DEP,0,67,SANTIAGO,3,0,0,27489578,-0.0789574917205462,0,0,36,12,19350632.5,31199522,1083750,2.11376977210536,20.84,1
3471,F,DEP,0,46,SANTIAGO,1,0,0,986892.5,-0.559562808623389,0,0,36,12,1863582.5,2823020,850000,0.096754157180965,3.86,0
3472,F,DEP,0,31,SANTIAGO,2,1,1629084.5,1629084.5,0.288311845448557,1,1,30,12,790301.61,1264511,781150,0.173791240074331,15.15,1
3473,F,IND,0,30,SANTIAGO,2,0,0,5091967.5,0.384088901713357,1,1,36,12,4190449,7246564.5,4122500,0.102930410290471,14.79,1
3474,M,DEP,0,50,SANTIAGO,1,1,570511.5,570511.5,-0.336066789985459,4,0,36,12,195531.11,859290.5,2337500,0.0203390901839897,3.49,0
3475,F,IND,1,40,SANTIAGO,2,0,0,831096,-0.250071726032638,4,0,11,10,1646199.84,1955357,3400000,0.0203699995007353,6.83,0
3476,F,IND,0,40,SANTIAGO,2,0,0,2645089.5,-0.184777852574891,0,0,32,12,2440354.5,4040560,2074000,0.106279708844435,7.27,0
3477,F,IND,0,41,CONCEPCION,3,1,2218058,3912975,1.37881546696013,0,0,11,11,1623619,1699235,2550000,0.127874995821079,10.83,0
3478,F,DEP,0,30,SANTIAGO,4,1,3210271.5,3230161.5,-0.150611370984385,2,0,36,12,3046380.11,3954064,1350650,0.199296715205227,14.41,1
3479,M,IND,1,38,SANTIAGO,3,1,6753046,6753046,-0.118491215113487,0,0,31,12,4745149.9,8885203,2975000,0.189160947082326,11.03,0
3480,F,IND,0,34,SANTIAGO,2,1,9286352,13031171.5,-0.316677011798722,0,0,36,12,9194212,19349680.5,1700000,0.63878288535378,9.97,0
3481,F,IND,0,49,VALPARAISO,1,1,2278272,2278272,-0.349669471372367,4,0,36,12,3745254.1,4675238,2125000,0.0893439964963139,3.84,0
3482,M,DEP,1,69,SANTIAGO,3,0,0,2811026.5,-0.0551171428571429,4,0,17,8,1887777.07,2975000,2125000,0.11023632901034,10.63,0
3483,M,IND,0,52,SANTIAGO,2,1,3400170,4250110.5,0.344815065840434,0,0,36,12,1705407.1,3160368,2252500,0.157236786635709,7.57,0
3484,F,IND,0,58,SANTIAGO,2,1,207646.5,3292203,-0.105652793380885,0,0,28,12,2358735.21,3836041.5,2550000,0.107588329817375,7.28,0
3485,F,IND,0,51,SANTIAGO,1,1,651142.5,651142.5,-0.44390780460977,0,0,20,9,1267647.5,1700085,4760000,0.0113995533718566,3.43,0
3486,M,IND,0,37,SANTIAGO,1,0,0,152932,-0.780959879817354,0,0,20,12,1747478.62,2580073,2040000,0.00624722196702525,3.38,0
3487,M,DEP,0,55,VALDIVIA,1,0,0,1143624,-0.343779740413635,0,0,28,12,1350632.32,2295382.5,1105000,0.0862461473419195,3.82,0
3488,F,DEP,0,23,SANTIAGO,2,1,4677966.5,7752204,-0.11629178603138,0,0,31,12,5249427.11,9295914.5,1105000,0.584630725140971,9.71,0
3489,M,IND,0,40,SANTIAGO,4,1,7297751.5,14395863.5,-0.171764350263783,0,0,36,12,13808676.1,19796491.5,5074500,0.236408566748636,14.6,1
3490,M,IND,1,26,SANTIAGO,0,0,0,0,-0.760405,0,0,15,11,1057079.55,1700000,1955000,0,0.02,0
3491,M,IND,0,28,SANTIAGO,1,0,0,1415292.5,-0.807366481843254,1,1,24,12,4964597.8,9467776,2550000,0.0462513873774056,11.08,0
3492,F,IND,0,28,SANTIAGO,1,1,347862.5,347862.5,-0.615014043748404,1,1,34,12,992688.9,1497997.5,2295000,0.0126311723808579,10.93,0
3493,F,DEP,0,30,SANTIAGO,1,0,0,4379905.5,-0.138531339511978,1,0,34,12,4118208.01,5920122.5,1530000,0.238556931451148,4.61,0
3494,F,DEP,0,30,SANTIAGO,0,0,0,0,-1,3,,20,0,688272.2,981036,935000,0,0,0
3495,F,IND,0,38,SANTIAGO,1,0,0,982880.5,-0.69328442138545,1,0,27,10,1513960.5,3204534,2040000,0.0401503455820937,3.56,0
3496,F,DEP,0,48,SANTIAGO,2,1,646161.5,1517989.5,-0.283183389469952,1,0,36,12,2106311.31,3835880,1275000,0.0992149935153599,7.22,0
3497,F,IND,0,23,SANTIAGO,3,0,0,5223445.5,-0.0402327081933783,0,0,36,12,3618054.41,6402353,1190000,0.365787474384631,11.93,1
3498,F,IND,0,50,SANTIAGO,1,0,0,2606567.5,-0.182092454158426,0,0,9,9,3003829.11,3549889,1700000,0.127772910403289,4.04,0
3499,M,DEP,0,26,SANTIAGO,1,0,0,6062387,-0.0365673091822254,0,0,31,12,3325329.2,6911843,1700000,0.297175818765891,4.92,0
3500,F,IND,0,38,SANTIAGO,3,1,2028397.5,2028397.5,-0.256885105004858,1,0,36,12,1916509.7,2729588,1768000,0.0956069666474846,10.54,0
3501,M,DEP,0,43,SANTIAGO,2,1,1868359.5,1868359.5,0.0722034948179203,2,0,36,12,1775162.61,3787379,2550000,0.0610574980046569,7.06,0
3502,M,IND,0,33,SANTIAGO,3,1,450134.5,3560293,0.281797205408019,0,0,34,12,2156373.5,2777579,2388500,0.124216484396885,10.73,0
3503,M,IND,0,52,SANTIAGO,1,1,320433,320433,-0.271966249211042,0,0,7,7,590248.5,767626.5,4250000,0.00628299987680392,3.42,0
3504,M,DEP,0,32,CONCEPCION,1,0,0,1699872.5,-0.063216,0,0,22,12,426415.5,2125000,1632000,0.0867990407067483,3.84,0
3505,M,IND,0,56,SANTIAGO,1,0,0,605361.5,-0.389073816155989,4,0,20,12,1043780.88,1220600,2125000,0.0237396657356994,3.5,0
3506,M,DEP,0,42,VALDIVIA,1,0,0,579895.5,1,4,0,11,3,0,0,1530000,0.0315847205019215,3.64,0
3507,F,DEP,0,39,SANTIAGO,3,1,9348053.5,9348053.5,-0.276071144111587,0,0,32,12,7927387.3,12912945,1275000,0.610983848955304,13.17,1
3508,F,IND,0,30,SANTIAGO,3,1,682737,8813242,-0.254463474222522,1,0,36,12,8439843.2,12952886.5,1657500,0.443099123021663,12.31,1
3509,F,IND,0,33,SANTIAGO,1,1,171105,1697645.5,-0.276945275596531,4,0,31,12,2316448.9,2798157.5,1360000,0.104022389459412,3.92,0
3510,M,IND,1,48,SANTIAGO,0,0,0,0,-1,4,0,28,6,245692.5,891386.5,2975000,0,0,0
3511,M,DEP,0,39,SANTIAGO,1,0,0,519231,-0.605123688992317,3,0,31,12,1643720.9,2133092,1700000,0.0254524987523285,3.49,0
3512,F,IND,0,36,SANTIAGO,1,0,0,3325939.5,-0.268693884592594,0,0,36,12,2965075.4,5666057.5,1275000,0.217381652458715,4.49,0
3513,F,IND,0,47,SANTIAGO,2,0,0,3047496.5,-0.458588790296763,4,0,33,12,2966646.71,5628802,2550000,0.0995913856342684,7.21,0
3514,F,IND,1,44,SANTIAGO,2,0,0,1980908,-0.205207403922587,1,1,31,12,2266302.81,2619827.5,3400000,0.0485516654766749,14.47,1
3515,F,IND,0,30,SANTIAGO,1,0,0,116934.5,-0.672774206610315,0,0,12,12,741812.94,1007607,1445000,0.00674362706207456,3.39,0
3516,M,IND,0,23,SANTIAGO,2,0,0,4703568.5,-0.727444210910717,0,0,33,12,12137518.3,25324441,3400000,0.11528353884109,7.27,0
3517,F,IND,1,32,SANTIAGO,1,0,0,8145975,-0.356329119220077,2,0,34,10,6714585.2,13205506.5,3740000,0.181505677773938,4.31,0
3518,F,DEP,0,24,SANTIAGO,1,1,2513475.5,2513475.5,-0.253101212608975,0,0,11,11,2894529.48,3781021,1275000,0.164279433707227,4.23,0
3519,F,DEP,0,47,SANTIAGO,1,1,48603,1169124,-0.559075244365707,0,0,29,12,1753884.9,2893153.5,918000,0.106129619995496,3.91,0
3520,F,IND,0,61,SANTIAGO,3,0,0,1430873,-0.511134770966272,0,0,23,12,3238195.7,4774144,2380000,0.0501005934838728,10.29,0
3521,F,IND,0,39,SANTIAGO,2,0,0,4714261.5,-0.638481661139313,1,1,35,12,11131787,17328516.5,12750000,0.03081216646528,14.35,1
3522,F,DEP,0,31,CONCEPCION,2,1,2250247.5,2765755.5,-0.552210093734539,2,2,33,12,7453374.01,9535172.5,1082900,0.212835540921327,22.78,1
3524,M,DEP,0,37,SANTIAGO,2,1,1623075,18623075,9.22155766844261,4,0,33,11,1181775.49,1821941,5950000,0.260827377299337,8.74,0
3525,M,IND,0,52,SANTIAGO,3,1,490934.5,4512573.5,-0.206360119475142,0,0,32,12,4308465.8,8580027.5,2975000,0.126402615506929,10.7,0
3526,F,IND,0,39,SANTIAGO,2,1,5352960,5352960,-0.00858608280044205,0,0,14,12,2639526.59,5399319,1445000,0.308705864549835,8.31,0
3527,M,DEP,0,34,SANTIAGO,4,1,1014220,5433336,-0.0273386768815018,0,0,36,12,4141177.3,5831518.5,1360000,0.332924979600185,15.1,1
3528,F,IND,0,24,SANTIAGO,2,0,0,1065645,-0.256120700858942,0,0,17,12,1780196.82,3597157.5,3060000,0.0290208325430057,6.87,0
3529,F,IND,0,54,SANTIAGO,2,0,0,2879519.5,1.65154666666667,4,0,32,12,768325.71,1275000,4122500,0.0582073871395313,7.16,0
3530,F,DEP,0,48,SANTIAGO,3,1,1458948.5,2604281,-0.528048235440546,1,0,35,12,4234095.9,6009772,2125000,0.102128662661621,10.56,0
3531,F,IND,0,39,CONCEPCION,2,0,0,1812370,-0.544188834166928,0,0,29,12,2170279.5,4439006,3995000,0.0378049637504179,6.89,0
3532,F,IND,0,40,SANTIAGO,3,1,489090,12982985,0.406713943636029,0,0,36,12,6105815.71,9229300,2975000,0.36366903743224,11.96,1
3533,F,IND,0,51,SANTIAGO,1,0,0,2098293,-0.432593908164835,0,0,14,11,2626989.86,4364809.5,3400000,0.0514287487394915,3.64,0
3534,M,IND,0,33,SANTIAGO,2,1,447907.5,13028800,-0.170573630336413,0,0,36,12,12686413.2,17880914.5,2244000,0.48383836587053,9.19,0
3535,F,IND,0,48,SANTIAGO,1,0,0,1653590,-0.553855645976278,1,1,29,11,2258785.07,3995212.5,1020000,0.135097211184868,11.55,1
3536,F,DEP,0,27,SANTIAGO,3,1,96543,2381997.5,-0.375260554258822,2,0,34,12,2279056.21,3812785.5,1360000,0.145955720223301,10.79,0
3537,M,DEP,1,52,SANTIAGO,1,0,0,935603.5,-0.12472,4,0,20,11,524086.62,1275000,1020000,0.0764381881994944,3.79,0
3538,M,IND,0,44,SANTIAGO,3,1,1341028,1686179,-0.0978665353936522,1,0,36,12,1104249.11,2037484,1666000,0.0843426828560083,10.5,0
3539,M,IND,0,62,SANTIAGO,4,0,0,20509072,0.254049176911207,1,0,28,12,6201254.9,16354280.5,4454000,0.383720094601854,15.38,1
3540,F,IND,0,35,SANTIAGO,4,1,6565595.5,8124495.5,-0.049518448127922,2,0,23,9,3156112.9,10599585,5516500,0.122730224134714,14.03,1
3541,M,DEP,0,26,SANTIAGO,2,1,650275.5,960857,-0.391241221237061,1,0,36,12,941530.8,2084149,2040000,0.0392506928410665,6.91,0
3542,F,DEP,0,24,SANTIAGO,1,0,0,1742228,-0.203354743717032,0,0,16,9,1620054.95,2517003,1020000,0.142338877259896,4.12,0
3543,F,IND,1,52,SANTIAGO,3,1,1393133,2765033,-0.286107429093112,3,0,36,12,3290478.6,3873178,1623500,0.141927566885968,10.78,0
3544,F,IND,0,26,SANTIAGO,1,0,0,858763.5,-0.492144497378072,4,0,20,12,2021870.44,2480045,680000,0.105240612102866,3.91,0
3545,M,IND,0,57,SANTIAGO,3,0,0,2011941.5,-0.538106105897949,0,0,36,12,4881780.01,8175087.5,1275000,0.13149943584971,10.7,0
3546,M,DEP,0,37,SANTIAGO,2,1,1582190,1582190,-0.374254820972876,0,0,10,10,1972001.19,3230935,1525750,0.0864159655679739,7.15,0
3547,F,DEP,0,26,SANTIAGO,1,1,552789,552789,-0.684878855536261,0,0,25,12,1486709.5,2569762.5,1020000,0.0451624963102536,3.59,0
3548,F,DEP,1,26,SANTIAGO,3,1,556571.5,3214113.5,-0.274417214153988,0,0,30,12,2475851.1,4719744,2380000,0.112538984154798,10.63,0
3549,F,DEP,0,36,SANTIAGO,3,0,0,1329867.5,-0.420001181205336,0,0,25,12,2655359.2,5037227.5,1275000,0.0869194387634354,10.49,0
3550,F,DEP,0,44,SANTIAGO,2,1,504925.5,938170.5,-0.636074595288468,2,0,36,12,1427360.2,2860556,1059100,0.0738182124903052,7.07,0
3551,M,IND,0,51,VALPARAISO,1,0,0,1669663.5,-0.787545178327708,4,1,26,11,3792589.5,8177178.5,8500000,0.0163692498395172,10.93,0
3552,F,DEP,0,24,SANTIAGO,0,0,0,0,-1,0,0,12,9,500562.11,850000,952850,0,0,0
3553,F,IND,0,29,SANTIAGO,1,1,12796418.5,12796418.5,-0.23307393049354,1,1,36,12,10872966.5,18634915.5,2941000,0.362586935776183,12.74,1
3554,M,IND,0,35,SANTIAGO,1,1,640679,640679,-0.00804106073567151,1,0,16,10,502336.06,645872.5,1819000,0.0293512447612587,3.56,0
3555,F,DEP,1,43,SANTIAGO,4,1,8037523.5,14085443.5,-0.0746260929974683,1,0,36,12,10410652.61,15269706,1530000,0.767180976733062,17.31,1
3556,M,IND,0,56,SANTIAGO,3,1,1389537.5,2307631,-0.341055336007139,3,1,36,12,2377950.31,4334022.5,5440000,0.0353497390418238,17.73,1
3557,M,IND,0,37,SANTIAGO,2,1,5846563.5,10096563.5,0.0244469286688151,0,0,36,12,6361999.5,12325331.5,1632000,0.515551622980411,9.37,0
3559,M,IND,0,41,SANTIAGO,2,0,0,10802616,-0.305620729982046,1,0,31,12,8584244.6,18577498,3825000,0.235351105983636,7.92,0
3560,F,IND,0,43,SANTIAGO,2,1,2910400,7713588.5,0.000101676533056171,1,1,35,12,6672095.4,9028632,1700000,0.378117064798183,16.17,1
3561,M,IND,1,52,VALPARAISO,2,0,0,7819056.5,-0.00637448393969882,4,0,26,12,4194785.19,8254001.5,1989000,0.327595783995484,8.41,0
3562,F,IND,0,34,SANTIAGO,1,1,60265,60265,-0.958269079094516,1,0,28,9,758835.2,1444133,1232500,0.00407471236817361,3.36,0
3564,M,IND,0,53,VALPARAISO,2,0,0,9662460,0.0245400763565179,0,0,20,12,6363181,9431022,1700000,0.473649976781864,9.16,0
3565,F,IND,1,53,SANTIAGO,0,0,0,0,-1,1,1,20,2,1133.3,8500,680000,0,7.5,0
3566,F,IND,0,26,SANTIAGO,3,0,0,7429773.5,-0.032336,0,0,7,7,8226047.12,8500000,2295000,0.269781163043531,11.45,1
3567,F,IND,0,39,SANTIAGO,2,1,231191.5,3919613.5,-0.243048813846591,2,1,35,12,3638592.7,6339062,1530000,0.213486562446266,15.31,1
3568,F,IND,0,68,CONCEPCION,1,1,4537368,10881972,-0.171586958223842,1,1,36,12,10074486.11,13135925.5,1275000,0.711239953513728,14.52,1
3569,M,IND,0,54,SANTIAGO,0,0,0,0,-1,4,0,23,7,46857.95,85340,5695000,0,0,0
3570,M,IND,0,27,SANTIAGO,0,0,0,0,-1,1,1,16,5,1364927.62,2180479.5,9350000,0,7.5,0
3571,M,DEP,0,26,SANTIAGO,2,0,0,3786707.5,-0.255142318163973,0,0,24,9,2961649.98,5997319.5,2737000,0.115293733549698,7.31,0
3572,M,IND,0,33,SANTIAGO,3,1,14305134.5,14305134.5,0.237860674963904,1,0,36,12,9120168.5,11556336.5,3085500,0.386353754487286,12.06,1
3573,M,IND,0,47,SANTIAGO,1,1,4638484,4638484,-0.313619589306782,1,1,36,12,4898122.7,6757891,2023000,0.1910728212608,11.86,1
3574,M,IND,0,47,SANTIAGO,2,0,0,4724453,-0.0945221155568913,4,0,36,12,3862436.8,5882782,4845000,0.081259940122808,7.15,0
3575,F,DEP,0,61,SANTIAGO,3,1,578017,1704811,-0.374893229582211,0,0,36,12,3029325.2,4527822.5,1530000,0.0928546245721882,10.52,0
3576,M,IND,0,62,SANTIAGO,1,1,2094587,2094587,0.0660604277704714,0,0,11,11,763393.5,1964792,1190000,0.146679751633071,4.16,0
3577,M,DEP,0,30,SANTIAGO,2,1,1342804.5,3467804.5,0.468002576345835,3,0,34,12,1193218.18,2362260.5,1530000,0.188878230453255,7.74,0
3578,M,DEP,0,44,VALDIVIA,4,0,0,8108167,0.154541724510631,0,0,36,12,4747375.2,7022844.5,1632000,0.414019944137054,15.53,1
3579,M,IND,0,54,VALPARAISO,1,0,0,6513397,-0.385086589247971,4,0,22,12,4888262.7,12872816.5,6630000,0.0818677340137288,3.8,0
3580,M,DEP,0,57,CONCEPCION,2,1,177607.5,4752664.5,-0.47697422738291,1,1,36,12,8293095.21,10295268,1926100,0.205625542736378,15.25,1
3581,F,DEP,0,31,SANTIAGO,1,0,0,1369613.5,-0.774202679618671,0,0,30,12,3838855,6065676.5,1275000,0.0895172163714238,3.81,0
3582,M,DEP,0,25,SANTIAGO,3,1,10849553,10849553,-0.15932975061815,1,0,27,12,8690028.21,13259124.5,2513450,0.359716480013644,11.9,1
3583,F,IND,1,57,SANTIAGO,1,0,0,3015757.5,-0.116106506756112,0,0,24,12,2041073.81,3654209.5,952000,0.263984351892126,4.74,0
3584,F,IND,0,49,SANTIAGO,1,0,0,1275000,-0.0896760876439273,0,0,35,11,27191995.8,36665906,1283500,0.0827814515789215,3.82,0
3585,F,DEP,0,65,SANTIAGO,4,1,8169010,12769507.5,-0.00350892321162654,1,1,36,12,9166123.41,12814472.5,2040850,0.5214129316456,23.56,1
3586,M,IND,0,52,SANTIAGO,2,1,10986981,12851558,-0.318755342932506,0,0,36,12,17340466.31,20930102.5,3230000,0.331567535305275,8.41,0
3587,M,IND,1,35,SANTIAGO,1,0,0,3104931,-0.212036909793564,0,0,36,12,3889458.3,5071933,1275000,0.202936653402833,4.43,0
3588,M,DEP,0,27,SANTIAGO,3,1,1363017.5,20616971,-0.118088703094997,0,0,36,12,20880085.61,25347323,2506650,0.685409155466155,13.56,1
3589,F,DEP,1,40,SANTIAGO,1,0,0,1460198,0.125740498034076,0,0,8,8,246358.3,1297100,2210000,0.0550602543340779,3.7,0
3590,M,DEP,0,41,SANTIAGO,1,0,0,997058.5,-0.120891819751923,0,0,18,6,1303285.11,1353412.5,1275000,0.0651672179629269,3.73,0
3591,M,DEP,0,38,SANTIAGO,1,0,0,804457,-0.282328,4,0,16,12,1124194.36,2125000,1513850,0.0442831718090095,3.61,0
3592,F,DEP,0,60,SANTIAGO,2,0,0,1960958.5,-0.103530835527499,0,0,22,12,1233129,2598747.5,1224000,0.133507514058584,7.41,0
3593,F,DEP,0,35,SANTIAGO,1,0,0,916087.5,-0.11229406874616,0,0,26,12,3105227.9,5879237.5,1020000,0.074843743885315,3.78,0
3594,F,IND,1,38,SANTIAGO,1,0,0,848929,-0.820061985493621,0,0,36,12,5347737,9204089,4420000,0.0160054484161869,3.43,0
3595,M,IND,0,45,SANTIAGO,3,1,657500.5,2600575,-0.150365887246067,3,0,35,12,2302315.1,4876229,5440000,0.0398372389730815,10.27,0
3596,M,DEP,0,29,SANTIAGO,4,1,2919044.5,9656059.5,-0.247960867726003,1,0,36,12,8410314.8,12839836.5,3060000,0.262964576171989,14.73,1
3597,F,DEP,0,26,SANTIAGO,0,0,0,0,-0.770813976347401,1,1,35,11,2644030.91,4107582.5,1190000,0,7.52,0
3598,F,DEP,0,44,SANTIAGO,3,1,183770,1532949.5,-0.450846135014383,0,0,36,12,2476015.4,4444208,1190000,0.10734939724444,10.59,0
3599,M,IND,0,33,CONCEPCION,2,0,0,1392614.5,-0.545464770278696,0,0,36,12,3136466.51,4307698,1700000,0.0682654133203229,7.05,0
3600,M,DEP,0,52,SANTIAGO,1,1,3657235.5,3657235.5,-0.235754615560428,1,1,36,12,3577680,5020652.5,1325150,0.229988760392612,12.06,1
3601,M,IND,0,30,SANTIAGO,1,0,0,3170466,-0.149466192170818,0,0,34,12,3161829.4,5481607.5,1870000,0.14128635734018,4.12,0
3602,F,IND,1,47,SANTIAGO,1,0,0,1357875,-0.06363,0,0,23,12,1172860.6,1700000,1020000,0.11093749093648,3.97,0
3603,F,IND,0,61,CONCEPCION,3,1,4939783.5,4939783.5,-0.476097880235181,4,0,36,12,5417884.7,9428829,1683000,0.244592159606251,11.29,1
